addresspoid,housenum,geo_housenum,geo_streetname,atomicid,geo_atomicid
10178041,25,25,HOLLAND AVENUE,5031902219,5031902215
10178044,33,33,HOLLAND AVENUE,5031902219,5031902215
10178045,39,39,HOLLAND AVENUE,5031902219,5031902215
10178105,2343,2343,HYLAN BOULEVARD,5012200120,5012200119
10178123,2915,2915,HYLAN BOULEVARD,5013201211,5013201212
10178141,235,235,INDUSTRIAL LOOP,5022600343,5022600110
10178204,10,10,KATHY PLACE,5027702185,5027702186
10178205,11,11,KATHY PLACE,5027702186,5027702185
10178206,14,14,KATHY PLACE,5027702185,5027702186
10178207,15,15,KATHY PLACE,5027702186,5027702185
10178208,18,18,KATHY PLACE,5027702185,5027702186
10178209,19,19,KATHY PLACE,5027702186,5027702185
10178210,2,2,KATHY PLACE,5027702185,5027702186
10178211,22,22,KATHY PLACE,5027702185,5027702186
10178212,23,23,KATHY PLACE,5027702186,5027702185
10178213,26,26,KATHY PLACE,5027702185,5027702186
10178214,27,27,KATHY PLACE,5027702186,5027702185
10178215,31,31,KATHY PLACE,5027702186,5027702185
10178216,6,6,KATHY PLACE,5027702185,5027702186
10178217,7,7,KATHY PLACE,5027702186,5027702185
10178291,20,20,LINDENWOOD ROAD,5014604119,5014604289
10178339,16,16,MALIBU COURT,5020803207,5020803211
10178473,8,8,NARROWS ROAD SOUTH,5002002111,5002002158
10178511,137,137,NORMA PLACE,5006700214,5006700213
10178531,769,769,OAKLAND AVENUE,5012100225,5012100226
10178701,2240,2240,RICHMOND AVENUE,5022800123,5022800128
10178722,2465,2465,RICHMOND AVENUE,5027702145,5027702155
10178725,2815,2815,RICHMOND AVENUE,5027702199,5027702141
10178742,1457,1457,RICHMOND ROAD,5017700333,5017700312
10178774,1,1,RICHMOND TERRACE,5000300108,5000300128
10178775,1435,1435,RICHMOND TERRACE,5009700125,5000000
10178780,1869,1869,RICHMOND TERRACE,5020700124,5013302113
10178797,100,100,RICHMOND HILL ROAD,5027702172,5027702145
10178814,1250,1250,ROCKLAND AVENUE,5027706103,5027706195
10178892,141,141,WEST SHORE EXPRESSWAY,5029102204,5000000
10178893,246,246,WEST SHORE EXPRESSWAY,5029102947,5000000
10178950,16,16,ST STEPHENS PLACE,5018100130,5018100131
10179031,70,70,TRANTOR PLACE,5021300122,5021300209
10179033,890,890,TRAVIS AVENUE,5022800924,5022800917
10179081,1130,1130,VICTORY BOULEVARD,5004700201,5004700113
10179085,1313,1313,VICTORY BOULEVARD,5014700246,5014700234
10179091,1710,1710,VICTORY BOULEVARD,5016901219,5016901218
10179117,2520,2520,VICTORY BOULEVARD,5018901241,5018901253
10179119,2990,2990,VICTORY BOULEVARD,5027301300,5027301263
10179249,98,98,WINDHAM LOOP,5027702111,5027702188
10179298,430,430,EAST   63 STREET,1010602205,1010602216
10179359,175,175,EAST   83 STREET,1014000102,1014000101
10179421,520,520,EAST  117 STREET,1017800105,1017800104
10179444,101,101,EAST  125 STREET,1019800104,1019600505
10179627,180,180,WEST   80 STREET,1016500202,1016500203
10179648,103,103,WEST   96 STREET,1018100203,1018100204
10179653,170,170,WEST   97 STREET,1018100204,1018100203
10179676,17,17,FT GEORGE HILL,1028300107,1028300105
10179720,37,37,BEDFORD STREET,1006700301,1000000
